iso_code,country,energy_metric,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2030_target
GEO,Georgia,gas_share_elec,18.881,19.383,5.767,7.977,11.391,12.358,29.015,20.024,15.293,11.46,6.552,21.978,25.676,17.936,19.825,22.14,19.321,19.318,17.442,23.946,25.269,18.829,23.789,23.958,19.846,23.501,24.06,24.611,25.153,25.688,26.215,15.0388947
GEO,Georgia,hydro_electricity,5.8,5.49,6.7,6.46,5.99,6.17,5.26,6.75,7.09,7.34,9.27,7.81,7.15,8.19,8.25,8.37,9.24,9.12,9.85,8.93,8.25,10.18,10.77,10.86,11.34,10.28,10.28,10.28,10.28,10.28,10.28,10.22152
GEO,Georgia,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80709
GEO,Georgia,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.08,0.09,0.09,0.08,0.09,0.09,0.09,0.091,0.092,0.094,0.095,0.096,0.097,2.5491
GEO,Georgia,coal_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.005,0.005,0.005,0.005,0.0
GEO,Georgia,gas_electricity,1.35,1.32,0.41,0.56,0.77,0.87,2.15,1.69,1.28,0.95,0.65,2.2,2.47,1.79,2.04,2.38,2.22,2.21,2.1,2.84,2.82,2.38,3.39,3.45,2.83,3.188,3.288,3.388,3.488,3.588,3.689,2.44367
DEU,Germany,hydro_capacity_gw,4.83,4.83,4.94,4.95,5.19,5.21,5.19,5.14,5.16,5.34,5.41,5.62,5.61,5.59,5.58,5.59,5.63,5.63,5.33,5.38,5.45,5.49,5.57,5.61,5.84,5.592,5.592,5.592,5.592,5.592,5.592,5.2
DEU,Germany,solar_capacity_gw,0.11,0.2,0.26,0.44,1.1,2.06,2.9,4.17,6.12,10.57,18.01,25.83,33.77,36.28,37.4,38.6,39.91,41.4,44.04,47.49,51.78,57.46,61.19,74.88,89.94,89.81,97.02,104.231,111.441,118.651,125.862,215.0
DEU,Germany,wind_capacity_gw,6.1,8.75,12.0,14.38,16.42,18.25,20.47,22.12,22.79,25.73,26.9,28.71,30.98,33.48,38.61,44.58,49.44,55.58,58.72,60.74,62.2,63.71,66.2,69.49,72.82,73.954,76.233,78.511,80.79,83.069,85.347,145.5
DEU,Germany,biofuel_capacity_gw,0.77,1.05,1.16,1.89,2.17,2.96,3.65,4.0,4.37,5.59,6.22,7.16,7.47,7.96,8.2,8.43,8.66,8.98,9.66,9.99,10.32,9.79,9.83,9.86,10.0,12.118,12.558,12.997,13.437,13.876,14.316,8.2
DEU,Germany,renewables_share_elec,6.428,6.783,7.871,8.061,9.884,10.809,12.023,14.795,15.556,17.011,17.634,21.431,24.095,25.129,27.245,30.647,30.677,34.81,36.608,41.727,46.082,41.747,46.114,56.758,60.889,53.37,55.5,57.646,59.808,61.273,62.679,75.0
DEU,Germany,renewables_share_energy,2.74,2.8,3.37,3.48,4.32,4.99,5.8,7.37,7.52,8.15,8.47,10.17,11.46,11.6,12.84,14.32,14.1,15.39,16.26,17.81,20.02,18.08,20.33,23.6,23.97,23.136,24.027,24.917,25.808,26.698,27.589,80.0
DEU,Germany,renewables_electricity,35.41,37.88,44.49,46.67,57.97,63.43,72.56,89.44,94.35,96.06,105.38,124.41,143.37,151.87,161.83,188.01,188.96,215.52,222.75,240.97,251.26,232.26,251.33,273.88,287.61,299.79,310.606,321.422,332.237,343.053,353.869,600.0
GHA,Ghana,hydro_capacity_gw,1.07,1.07,1.07,1.07,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,0.15003
GHA,Ghana,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.04,0.07,0.08,0.11,0.17,0.17,0.19,0.19,0.231,0.254,0.277,0.3,0.323,0.346,0.7533
GHA,Ghana,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327
GHA,Ghana,biofuel_capacity_gw,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.011,0.1221
GRC,Greece,hydro_capacity_gw,3.07,3.08,3.08,3.08,3.1,3.11,3.13,3.15,3.18,3.2,3.22,3.22,3.24,3.24,3.39,3.39,3.39,3.39,3.41,3.41,3.42,3.42,3.42,3.46,3.44,3.432,3.432,3.432,3.432,3.432,3.432,4.0
GRC,Greece,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.05,0.2,0.61,1.54,2.58,2.6,2.6,2.6,2.55,2.59,2.75,3.17,4.07,5.1,6.69,9.27,9.07,10.136,11.202,12.268,13.334,14.4,13.0
GRC,Greece,wind_capacity_gw,0.23,0.27,0.29,0.37,0.47,0.49,0.75,0.85,1.02,1.17,1.3,1.64,1.75,1.81,1.98,2.09,2.37,2.62,2.88,3.59,4.12,4.65,4.7,5.23,5.36,5.976,6.379,6.783,7.186,7.59,7.994,10.0
GRC,Greece,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
GRC,Greece,hydro_share_elec,8.316,4.719,6.193,9.719,9.288,10.016,11.595,4.847,6.256,10.024,14.596,7.525,8.023,12.297,10.018,13.246,11.366,7.969,12.105,9.363,7.698,11.814,8.152,8.517,6.78,7.595,7.422,7.257,7.099,6.809,6.512,10.77
GRC,Greece,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.094,0.313,1.145,3.088,7.068,8.475,8.469,8.063,8.03,7.992,10.37,10.256,10.513,15.079,19.822,21.326,20.968,22.69,24.336,25.91,26.869,27.625,29.23
GRC,Greece,wind_share_elec,1.014,1.708,1.438,2.078,2.228,2.534,3.364,3.406,4.234,4.759,5.295,6.23,7.036,8.017,8.251,10.033,10.566,11.149,13.286,17.018,21.457,20.985,22.978,24.348,23.58,25.123,26.317,27.459,28.551,29.004,29.287,38.46
GRC,Greece,gas_share_elec,13.342,13.775,15.616,16.341,17.88,16.301,20.993,26.502,26.082,20.648,19.246,26.403,24.635,21.069,15.183,19.739,30.714,34.474,29.713,33.942,44.319,45.034,40.422,35.63,40.777,36.432,36.576,36.712,36.843,36.229,35.5,18.46
GRC,Greece,hydro_electricity,3.69,2.1,2.8,4.77,4.67,5.02,5.86,2.59,3.31,5.35,7.47,4.01,4.39,6.35,4.48,6.1,5.54,3.96,5.74,4.0,3.34,5.9,3.86,3.82,3.58,4.1,4.1,4.1,4.1,4.1,4.1,7.0
GRC,Greece,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.16,0.61,1.69,3.65,3.79,3.9,3.93,3.99,3.79,4.43,4.45,5.25,7.14,8.89,11.26,11.319,12.534,13.749,14.964,16.179,17.394,19.0
GRC,Greece,wind_electricity,0.45,0.76,0.65,1.02,1.12,1.27,1.7,1.82,2.24,2.54,2.71,3.32,3.85,4.14,3.69,4.62,5.15,5.54,6.3,7.27,9.31,10.48,10.88,10.92,12.45,13.561,14.537,15.513,16.489,17.464,18.44,25.0
GRC,Greece,gas_electricity,5.92,6.13,7.06,8.02,8.99,8.17,10.61,14.16,13.8,11.02,9.85,14.07,13.48,10.88,6.79,9.09,14.97,17.13,14.09,14.5,19.23,22.49,19.14,15.98,21.53,19.666,20.204,20.741,21.278,21.815,22.352,12.0
HUN,Hungary,hydro_capacity_gw,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.1
HUN,Hungary,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.09,0.17,0.24,0.34,0.73,1.4,2.13,2.97,4.24,5.91,7.7,8.16,9.304,10.449,11.593,12.737,13.881,12.0
HUN,Hungary,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.13,0.2,0.29,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.317,0.316,0.315,0.314,0.313,0.312,1.1
HUN,Hungary,biofuel_capacity_gw,0.02,0.02,0.06,0.06,0.21,0.36,0.35,0.35,0.4,0.51,0.51,0.5,0.33,0.33,0.55,0.52,0.43,0.49,0.51,0.5,0.51,0.55,0.53,0.52,0.62,0.659,0.679,0.7,0.721,0.742,0.762,0.1
HUN,Hungary,nuclear_capacity_gw,1.85,1.87,1.87,1.87,1.87,1.87,1.87,1.82,1.94,1.94,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.01,2.01,2.01,2.03,2.03,2.03,2.03,2.069,2.078,2.086,2.095,2.104,2.112,4.4
HUN,Hungary,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,Hungary,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
HUN,Hungary,hydro_share_elec,0.576,0.592,0.56,0.525,0.611,0.57,0.541,0.536,0.533,0.656,0.519,0.618,0.615,0.7,1.033,0.768,0.828,0.679,0.7,0.653,0.698,0.591,0.509,0.628,0.613,0.547,0.532,0.517,0.504,0.491,0.478,0.449090775
HUN,Hungary,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.067,0.241,0.467,0.764,1.081,2.004,4.451,7.159,10.689,13.388,19.783,24.52,24.644,27.367,29.942,32.38,34.692,36.887,24.29691526
HUN,Hungary,wind_share_elec,1.985,0.0,0.0,0.0,0.031,0.028,0.114,0.281,0.507,0.941,1.448,1.769,2.253,2.401,2.273,2.304,2.165,2.347,1.94,2.166,1.892,1.857,1.727,1.798,1.786,1.629,1.578,1.529,1.484,1.44,1.399,4.472502393
HUN,Hungary,biofuel_share_elec,0.192,0.218,0.118,0.494,2.229,4.729,3.589,3.984,4.92,6.642,6.282,5.222,4.829,6.102,7.335,7.212,6.59,6.64,7.316,6.617,6.257,6.273,6.057,4.453,4.877,6.664,6.669,6.674,6.678,6.683,6.687,0.171169845
HUN,Hungary,nuclear_share_elec,45.405,44.032,41.15,33.992,36.366,39.402,38.337,37.487,37.586,43.985,43.048,44.048,46.21,51.25,53.891,52.855,51.098,49.722,50.032,48.338,46.74,44.979,44.75,45.447,42.697,42.658,41.805,40.998,40.234,39.51,38.822,63.2444968
HUN,Hungary,coal_share_elec,30.708,27.548,26.49,28.311,24.977,20.0,19.937,18.82,17.956,18.073,17.017,18.192,18.554,21.007,20.627,19.332,17.924,15.225,14.854,11.958,10.797,8.467,8.463,7.108,6.503,6.091,5.235,4.425,3.658,2.931,2.241,0.432525952
HUN,Hungary,gas_share_elec,21.134,27.61,31.681,36.678,35.786,35.271,37.482,38.892,38.499,29.704,31.685,30.152,27.51,18.473,14.601,17.062,20.63,24.305,23.155,25.816,26.455,27.145,25.106,20.782,19.003,17.767,16.815,15.915,15.062,14.254,13.487,6.211808879
HUN,Hungary,renewables_share_elec,2.754,0.81,0.678,1.019,2.87,5.328,4.244,4.801,5.96,8.238,8.249,7.608,7.726,9.27,10.882,10.751,10.347,10.747,11.959,13.887,16.007,19.409,21.681,26.663,31.796,33.484,36.146,38.663,41.046,43.305,45.451,0.42
HUN,Hungary,hydro_electricity,0.18,0.19,0.19,0.17,0.2,0.2,0.19,0.21,0.21,0.23,0.19,0.22,0.21,0.21,0.3,0.23,0.26,0.22,0.22,0.22,0.24,0.21,0.18,0.22,0.23,0.216,0.216,0.216,0.216,0.216,0.216,0.244
HUN,Hungary,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.07,0.14,0.24,0.35,0.63,1.5,2.46,3.8,4.73,6.93,9.2,9.727,11.114,12.501,13.889,15.276,16.663,13.201
HUN,Hungary,wind_electricity,0.62,0.0,0.0,0.0,0.01,0.01,0.04,0.11,0.2,0.33,0.53,0.63,0.77,0.72,0.66,0.69,0.68,0.76,0.61,0.73,0.65,0.66,0.61,0.63,0.67,0.643,0.641,0.639,0.636,0.634,0.632,2.43
HUN,Hungary,biofuel_electricity,0.06,0.07,0.04,0.16,0.73,1.66,1.26,1.56,1.94,2.33,2.3,1.86,1.65,1.83,2.13,2.16,2.07,2.15,2.3,2.23,2.15,2.23,2.14,1.56,1.83,2.63,2.708,2.786,2.864,2.943,3.021,0.093
HUN,Hungary,nuclear_electricity,14.18,14.13,13.95,11.01,11.91,13.83,13.46,14.68,14.82,15.43,15.76,15.69,15.79,15.37,15.65,15.83,16.05,16.1,15.73,16.29,16.06,15.99,15.81,15.92,16.02,16.838,16.977,17.117,17.257,17.397,17.537,34.362
HUN,Hungary,coal_electricity,9.59,8.84,8.98,9.17,8.18,7.02,7.0,7.37,7.08,6.34,6.23,6.48,6.34,6.3,5.99,5.79,5.63,4.93,4.67,4.03,3.71,3.01,2.99,2.49,2.44,2.404,2.126,1.847,1.569,1.291,1.012,0.235
HUN,Hungary,gas_electricity,6.6,8.86,10.74,11.88,11.72,12.38,13.16,15.23,15.18,10.42,11.6,10.74,9.4,5.54,4.24,5.11,6.48,7.87,7.28,8.7,9.09,9.65,8.87,7.28,7.13,7.013,6.829,6.645,6.461,6.276,6.092,3.375
IND,India,hydro_capacity_gw,23.71,24.68,24.73,27.18,28.62,30.96,33.04,34.0,34.69,34.78,35.87,37.63,38.25,39.39,40.62,42.32,42.84,44.74,45.32,45.49,45.98,46.78,47.22,47.33,47.51,46.964,46.964,46.964,46.964,46.964,46.964,65.5
IND,India,solar_capacity_gw,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.04,0.07,0.57,0.99,1.6,3.78,5.7,9.98,18.26,27.48,35.25,39.71,49.98,63.48,73.05,97.58,99.457,110.517,121.576,132.636,143.696,154.755,318.51
IND,India,wind_capacity_gw,0.94,1.56,1.61,2.46,3.81,4.43,6.32,7.84,10.24,10.92,13.18,16.18,17.3,18.42,22.47,25.09,28.7,32.85,35.29,37.51,38.56,40.07,41.93,44.74,48.16,48.957,50.973,52.989,55.004,57.02,59.036,109.98
IND,India,biofuel_capacity_gw,0.35,0.42,0.48,0.61,0.75,0.96,1.25,1.55,2.21,2.51,3.14,3.68,3.93,4.18,5.03,5.48,8.9,9.42,10.14,10.23,10.53,10.59,10.67,10.75,11.24,12.278,12.826,13.373,13.921,14.468,15.016,14.96
IND,India,nuclear_capacity_gw,2.86,2.72,2.72,2.72,2.77,3.36,3.9,4.12,4.12,4.56,4.78,4.78,4.78,4.78,5.78,5.78,5.78,6.78,6.78,6.78,6.78,6.78,6.78,7.48,8.18,7.988,8.213,8.438,8.663,8.888,9.112,18.14
IND,India,coal_capacity_gw,69.26,70.78,73.14,74.69,78.07,79.34,82.41,87.69,90.95,100.54,112.55,133.76,153.79,169.81,190.39,213.21,218.59,225.26,241.43,255.83,254.83,255.73,256.81,261.27,265.93,293.175,303.37,313.565,323.76,333.954,344.149,254.54
IND,India,gas_capacity_gw,12.61,13.42,14.03,14.38,14.59,15.51,16.64,18.59,18.64,21.24,22.35,24.06,23.75,26.47,28.15,30.17,31.37,32.04,33.32,32.62,32.31,31.0,31.02,31.5,31.32,36.679,37.65,38.622,39.594,40.566,41.538,24.82
IND,India,renewables_share_elec,14.804,13.622,12.511,12.294,16.297,15.824,17.586,18.106,17.083,15.395,15.29,16.808,15.007,16.185,15.917,14.729,14.536,15.545,16.36,18.173,19.434,19.051,20.297,19.355,19.598,20.921,21.253,21.562,21.852,22.124,22.379,42.3
IDN,Indonesia,hydro_capacity_gw,4.2,3.12,3.16,3.17,3.2,3.42,3.72,3.7,3.7,3.71,3.74,3.95,4.16,5.18,5.24,5.32,5.67,5.7,5.77,5.98,6.12,6.6,6.69,6.57,7.06,6.608,6.608,6.608,6.608,6.608,6.608,14.6
IDN,Indonesia,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.04,0.08,0.09,0.1,0.07,0.16,0.17,0.22,0.31,0.63,0.94,0.884,1.016,1.148,1.28,1.411,1.543,29.3
IDN,Indonesia,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.153,0.154,0.155,0.156,0.157,0.158,8.6
IDN,Indonesia,biofuel_capacity_gw,0.75,0.75,0.75,0.75,0.75,1.08,1.11,1.11,1.11,1.79,1.91,1.95,1.97,1.7,1.73,1.73,1.78,1.85,1.87,1.88,1.89,2.27,3.09,3.38,3.65,2.961,3.057,3.154,3.251,3.348,3.444,3.5
IDN,Indonesia,coal_capacity_gw,10.67,7.8,6.9,9.75,9.75,9.75,11.17,12.01,12.29,12.59,12.98,16.36,19.76,23.82,25.11,26.45,28.35,30.77,31.59,34.74,36.67,37.04,46.04,50.01,54.26,46.751,48.573,50.395,52.217,54.039,55.861,40.6
IDN,Indonesia,gas_capacity_gw,10.67,8.96,8.09,8.69,9.66,10.02,10.78,10.95,11.15,11.22,11.5,12.89,14.0,14.69,15.07,15.89,17.07,17.66,18.93,19.86,20.76,20.98,20.83,23.21,26.71,23.55,24.222,24.894,25.567,26.239,26.911,31.8
IDN,Indonesia,hydro_share_elec,12.489,13.386,11.437,10.305,10.786,11.977,9.903,10.654,10.748,9.192,13.169,8.789,7.409,8.66,7.416,6.792,8.262,7.964,8.604,7.816,9.029,8.613,8.785,7.518,7.85,7.72,7.473,7.241,7.023,6.818,6.625,12.29
IDN,Indonesia,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.009,0.013,0.036,0.044,0.063,0.066,0.142,0.217,0.388,0.357,0.4,0.44,0.478,0.514,0.548,8.12
IDN,Indonesia,wind_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.076,0.177,0.174,0.153,0.116,0.147,0.135,0.156,0.158,0.161,0.163,0.165,0.167,6.05
IDN,Indonesia,biofuel_share_elec,5.335,5.263,5.413,5.435,5.588,5.949,5.044,5.643,6.059,4.935,5.891,6.121,5.134,4.678,4.491,4.82,4.516,4.903,4.823,4.495,4.583,5.217,6.636,6.873,6.135,5.515,5.531,5.546,5.56,5.573,5.586,7.8
IDN,Indonesia,coal_share_elec,42.378,43.33,49.447,52.61,53.776,57.852,60.397,60.3,57.317,53.239,51.652,57.38,59.14,56.943,58.473,61.621,59.879,63.252,63.62,64.449,67.121,66.239,66.071,66.277,65.707,65.634,65.948,66.243,66.52,66.781,67.027,39.26
IDN,Indonesia,gas_share_elec,39.798,38.021,33.702,31.65,29.849,24.221,24.655,23.403,25.876,32.633,29.288,27.71,28.317,29.713,29.615,26.762,27.33,23.867,22.842,23.018,19.03,19.712,18.25,18.968,19.784,20.619,20.49,20.369,20.256,20.149,20.048,17.08
IDN,Indonesia,hydro_electricity,10.02,11.65,9.93,9.1,9.67,10.73,9.62,11.29,11.53,11.38,17.46,12.42,12.8,16.92,15.16,13.74,18.68,18.63,21.64,21.16,24.33,24.7,27.3,24.59,27.29,25.642,25.642,25.642,25.642,25.642,25.642,65.2
IDN,Indonesia,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.03,0.09,0.12,0.17,0.19,0.44,0.71,1.35,1.186,1.373,1.559,1.746,1.933,2.12,43.1
IDN,Indonesia,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.19,0.48,0.47,0.44,0.36,0.48,0.47,0.517,0.543,0.569,0.595,0.621,0.648,32.1
IDN,Indonesia,biofuel_electricity,4.28,4.58,4.7,4.8,5.01,5.33,4.9,5.98,6.5,6.11,7.81,8.65,8.87,9.14,9.18,9.75,10.21,11.47,12.13,12.17,12.35,14.96,20.62,22.48,21.33,18.318,18.978,19.639,20.299,20.96,21.62,41.4
IDN,Indonesia,coal_electricity,34.0,37.71,42.93,46.46,48.21,51.83,58.67,63.9,61.49,65.91,68.48,81.09,102.17,111.25,119.53,124.66,135.38,147.96,160.01,174.49,180.87,189.96,205.31,216.78,228.43,218.005,226.29,234.575,242.86,251.145,259.43,208.3
IDN,Indonesia,gas_electricity,31.93,33.09,29.26,27.95,26.76,21.7,23.95,24.8,27.76,40.4,38.83,39.16,48.92,58.05,60.54,54.14,61.79,55.83,57.45,62.32,51.28,56.53,56.71,62.04,68.78,68.486,70.308,72.13,73.952,75.774,77.596,90.6
IRL,Ireland,hydro_capacity_gw,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.7
IRL,Ireland,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.06,0.1,0.16,0.25,0.34,0.89,1.34,1.249,1.449,1.649,1.849,2.049,2.249,8.0
IRL,Ireland,wind_capacity_gw,0.12,0.12,0.13,0.21,0.34,0.49,0.68,0.74,0.94,1.25,1.39,1.58,1.7,1.92,2.28,2.45,2.8,3.32,3.67,4.13,4.31,4.34,4.54,4.74,4.94,5.133,5.321,5.509,5.696,5.884,6.072,14.0
IRL,Ireland,biofuel_capacity_gw,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.05,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.099,0.103,0.107,0.111,0.114,0.118,0.93
IRL,Ireland,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
IRL,Ireland,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81
IRL,Ireland,hydro_share_elec,4.925,3.48,4.782,2.944,3.07,3.177,3.252,2.756,3.81,3.686,2.364,2.863,3.277,2.604,3.088,3.217,2.468,2.447,2.432,3.155,3.062,2.544,2.189,3.072,2.561,2.502,2.461,2.421,2.383,2.336,2.284,1.3
IRL,Ireland,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.07,0.106,0.198,0.271,0.469,2.124,3.625,2.893,3.333,3.759,4.172,4.553,4.905,15.29
IRL,Ireland,wind_share_elec,1.39,1.914,2.049,2.208,3.168,5.598,7.317,8.063,9.466,12.121,11.072,17.661,16.428,19.705,22.358,26.092,22.323,26.383,30.455,35.519,38.031,33.175,35.053,37.941,37.878,37.267,37.848,38.41,38.954,39.323,39.553,61.21
IRL,Ireland,biofuel_share_elec,0.521,0.58,0.42,0.442,0.536,0.656,0.587,0.74,0.864,1.065,1.221,1.371,1.803,2.127,2.349,1.906,2.468,2.624,2.996,3.013,3.029,3.358,3.158,2.712,3.326,3.228,3.31,3.389,3.465,3.525,3.571,2.79
IRL,Ireland,coal_share_elec,39.513,40.951,35.838,30.422,30.361,32.224,26.558,22.378,20.189,16.38,13.987,15.887,20.565,18.576,17.225,19.341,17.06,12.908,7.578,1.808,2.206,9.227,7.411,3.954,2.095,2.671,1.865,1.085,0.329,0.0,0.0,0.59
IRL,Ireland,gas_share_elec,53.65,53.074,56.91,63.984,62.865,58.346,62.285,66.063,65.672,66.749,71.355,62.218,57.927,56.988,54.98,49.444,55.681,55.603,56.468,56.398,53.474,51.425,51.72,50.196,50.515,51.439,51.183,50.936,50.697,50.263,49.688,18.64
IRL,Ireland,renewables_share_energy,1.92,1.57,2.11,1.77,2.12,2.72,3.45,3.93,5.2,6.7,6.15,9.03,8.86,9.65,10.94,12.51,11.54,13.69,15.14,17.39,20.82,17.8,19.42,21.82,22.18,22.012,22.941,23.869,24.798,25.727,26.656,80.0
IRL,Ireland,hydro_electricity,0.85,0.6,0.91,0.6,0.63,0.63,0.72,0.67,0.97,0.9,0.6,0.71,0.8,0.6,0.71,0.81,0.68,0.69,0.69,0.89,0.93,0.75,0.7,0.94,0.77,0.818,0.818,0.818,0.818,0.818,0.818,0.67
IRL,Ireland,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.06,0.08,0.15,0.65,1.09,0.946,1.108,1.27,1.432,1.594,1.756,7.29
IRL,Ireland,wind_electricity,0.24,0.33,0.39,0.45,0.65,1.11,1.62,1.96,2.41,2.96,2.81,4.38,4.01,4.54,5.14,6.57,6.15,7.44,8.64,10.02,11.55,9.78,11.21,11.61,11.39,12.184,12.58,12.976,13.373,13.769,14.165,29.19
IRL,Ireland,biofuel_electricity,0.09,0.1,0.08,0.09,0.11,0.13,0.13,0.18,0.22,0.26,0.31,0.34,0.44,0.49,0.54,0.48,0.68,0.74,0.85,0.85,0.92,0.99,1.01,0.83,1.0,1.055,1.1,1.145,1.189,1.234,1.279,1.33
IRL,Ireland,coal_electricity,6.82,7.06,6.82,6.2,6.23,6.39,5.88,5.44,5.14,4.0,3.55,3.94,5.02,4.28,3.96,4.87,4.7,3.64,2.15,0.51,0.67,2.72,2.37,1.21,0.63,0.873,0.62,0.367,0.113,0.0,0.0,0.28
